img_name;folder;image;section;category;dist;extent;slope;pwp_limit;pwp_middle
Pieza_07_foto6_4;7;6;4;3;25;0.4315655048076923;-0.1025445286756242;0.4861391129032258;0.4594884072580645
Pieza_07_foto015_0;7;15;0;2;26;0.4799623842592592;-0.12082757708623687;0.5160280257936508;0.4887462797619048
Pieza_07_foto015_1;7;15;1;2;18;0.533922697368421;-0.06189766693996888;0.5178301411290323;0.5002835181451613
Pieza_07_foto015_2;7;15;2;2;18;0.4127261513157895;-0.07309817561404178;0.5033386752136753;0.4884815705128205
Pieza_07_foto015_3;7;15;3;2;14;0.6506510416666667;-0.02521493401430805;0.5249109100877193;0.5007881030701754
Pieza_07_foto015_4;7;15;4;3;39;0.498193359375;-0.06476934962712738;0.5272296989051095;0.4930143704379562
Pieza_07_foto15_0;7;15;0;3;39;0.513427734375;-0.06663269147331226;0.5096672661870504;0.4786982913669065
Pieza_07_foto15_1;7;15;1;2;14;0.6505208333333333;-0.020833962998649598;0.4985765360169492;0.4760990466101695
Pieza_07_foto15_2;7;15;2;3;17;0.3968098958333333;-0.07078967344322587;0.4769787397540984;0.4640432889344263
Pieza_07_foto15_3;7;15;3;2;18;0.5075041118421053;-0.06619088455488152;0.5144332627118644;0.4970868644067797
Pieza_07_foto15_4;7;15;4;2;27;0.4802594866071429;-0.12662333144487187;0.523049856870229;0.4977635973282442
Pieza_07_foto026_0;7;26;0;3;70;0.3549460827464789;-0.2601019733538555;0.4403430103550296;0.411404400887574
Pieza_07_foto026_1;7;26;1;2;25;0.4348707932692308;-0.098921711095959;0.4910494586614173;0.4750861220472441
Pieza_07_foto026_2;7;26;2;2;29;0.18828125;-0.12108913824787865;0.4934103260869565;0.4828125
Pieza_07_foto026_3;7;26;3;2;20;0.4297805059523809;-0.0761801805776942;0.49228515625;0.477734375
Pieza_07_foto026_4;7;26;4;3;47;0.4128011067708333;-0.14595090845453856;0.4825946003401361;0.4553039965986394
Pieza_07_foto26_0;7;26;0;3;48;0.4262197066326531;-0.1448296982785994;0.4899287840136055;0.4608843537414966
Pieza_07_foto26_1;7;26;1;2;21;0.4483309659090909;-0.07530142948781941;0.5034220041322314;0.4875387396694215
Pieza_07_foto26_2;7;26;2;2;15;0.3114013671875;-0.06192987155808082;0.4505307729007634;0.439855677480916
Pieza_07_foto26_3;7;26;3;2;25;0.4378004807692308;-0.09874436567998847;0.5114087301587301;0.4925285218253968
Pieza_07_foto26_4;7;26;4;3;70;0.33643265845070425;-0.2653682833326018;0.4409877232142857;0.4117140997023809
Pieza_08_foto07_0;8;7;0;2;10;0.3844105113636364;-0.03419552449476712;0.4691116898148148;0.46484375
Pieza_08_foto07_1;8;7;1;1;6;0.5041852678571429;-0.018010025071432567;0.4813616071428571;0.4766369047619048
Pieza_08_foto07_2;8;7;2;2;12;0.5447716346153846;-0.04528303504670024;0.4630711659663865;0.4476102941176471
Pieza_08_foto07_3;8;7;3;1;5;0.4967447916666667;0.001536435694233224;0.4765259929906542;0.4748101635514019
Pieza_08_foto07_4;8;7;4;2;7;0.584228515625;0.0006158424281632663;0.4656179617117117;0.4615005630630631
Pieza_08_foto7_0;8;7;0;2;7;0.66259765625;-0.0046516694237218725;0.4810122282608696;0.4661684782608696
Pieza_08_foto7_1;8;7;1;2;5;0.5572916666666666;0.0013115333068801967;0.4938826650943397;0.4873231132075472
Pieza_08_foto7_2;8;7;2;2;12;0.51171875;-0.04629734959769978;0.4803032309322034;0.4675913665254237
Pieza_08_foto7_3;8;7;3;1;5;0.4807942708333333;-0.01569239180709967;0.4989858774038462;0.4940279447115384
Pieza_08_foto7_4;8;7;4;2;10;0.3620383522727273;-0.03360760264045835;0.4782468463302753;0.4745914564220183
Pieza_08_foto012_0;8;12;0;1;17;0.8461371527777778;0.00711465216478562;0.4795014880952381;0.4281994047619048
Pieza_08_foto012_1;8;12;1;1;11;0.7109375;1.52897172064835e-06;0.4737471846846847;0.4569256756756757
Pieza_08_foto012_2;8;12;2;1;9;0.558203125;-0.03165432185757868;0.42657470703125;0.418670654296875
Pieza_08_foto012_3;8;12;3;1;5;0.5992838541666666;0.004294562715054153;0.44001358695652176;0.4359714673913043
Pieza_08_foto012_4;8;12;4;1;5;0.4384765625;-0.003867786489389596;0.4482162610619469;0.4467643805309735
Pieza_08_foto12_0;8;12;0;1;2;0.373046875;-0.003073452967764192;0.4733796296296297;0.4733796296296297
Pieza_08_foto12_1;8;12;1;1;9;0.551953125;0.01280451553697296;0.4700969827586207;0.4599609375
Pieza_08_foto12_2;8;12;2;1;8;0.5692274305555556;-0.03136895126006302;0.4420521653543307;0.43214812992125984
Pieza_08_foto12_3;8;12;3;2;11;0.6617838541666666;0.0052806759265185965;0.517822265625;0.4967564174107143
Pieza_08_foto12_4;8;12;4;1;19;0.8142578125;0.018458121823347884;0.491108630952381;0.4284598214285714
Pieza_08_foto013_0;8;13;0;1;4;0.566796875;0.0018428223057974891;0.4564471378504673;0.4548043224299066
Pieza_08_foto013_1;8;13;1;1;3;0.31201171875;0.00865550249409852;0.4437288851351352;0.4437288851351352
Pieza_08_foto013_2;8;13;2;2;10;0.51171875;-0.029658674223668358;0.4924338400900901;0.4814541103603603
Pieza_08_foto013_3;8;13;3;2;10;0.48828125;-0.0066038549380142576;0.4833096590909091;0.4750710227272728
Pieza_08_foto013_4;8;13;4;1;2;0.4505208333333333;-0.005754029871735527;0.4835862379807692;0.4835862379807692
Pieza_08_foto13_0;8;13;0;1;2;0.5188802083333334;-0.006149641270925862;0.4985209344660194;0.4985209344660194
Pieza_08_foto13_1;8;13;1;2;9;0.48046875;-0.007252571406774909;0.4912198967889908;0.4829056766055046
Pieza_08_foto13_2;8;13;2;2;8;0.5763888888888888;-0.027324885840382004;0.5055602477477478;0.4934543918918919
Pieza_08_foto13_3;8;13;3;1;6;0.43861607142857145;0.005386887477413911;0.465087890625;0.4609026227678572
Pieza_08_foto13_4;8;13;4;1;6;0.6188616071428571;-0.0012615805874497095;0.4389356303418803;0.4320245726495727
Pieza_08_foto14_0;8;14;0;1;4;0.55703125;0.007745477172036557;0.498046875;0.49560546875
Pieza_08_foto14_1;8;14;1;1;3;0.5458984375;-0.0035205477630853733;0.5018404447115384;0.4981219951923077
Pieza_08_foto14_2;8;14;2;1;3;0.38818359375;-0.007297985353741709;0.4957557091346154;0.4949669471153846
Pieza_08_foto14_3;8;14;3;1;3;0.35107421875;0.0013244061871468256;0.4943659855769231;0.4935772235576923
Pieza_08_foto14_4;8;14;4;3;20;0.4322916666666667;-0.08730555317229176;0.4836002066115703;0.4667484504132232
Pieza_08_foto15_0;8;15;0;2;9;0.5177734375;-0.026197338328058883;0.4929756030701754;0.4789268092105263
Pieza_08_foto15_1;8;15;1;2;9;0.678125;-0.017503639290743066;0.5210364105504587;0.5016843463302753
Pieza_08_foto15_2;8;15;2;1;2;0.3977864583333333;-0.00528426117418647;0.5067885315533981;0.5067885315533981
Pieza_08_foto15_3;8;15;3;1;3;0.35791015625;-0.008142981990163988;0.5091019417475728;0.5078883495145631
Pieza_08_foto15_4;8;15;4;1;4;0.580078125;-0.013563677585288252;0.50390625;0.5007068452380953
Pieza_08_foto017_0;8;17;0;2;12;0.3957331730769231;-0.04098643238539783;0.4836774553571429;0.4779227120535714
Pieza_08_foto017_1;8;17;1;2;7;0.247314453125;0.022608870306368687;0.4859448014018692;0.484192464953271
Pieza_08_foto017_2;8;17;2;2;11;0.60693359375;-0.036851709506417786;0.5211647727272727;0.5086292613636364
Pieza_08_foto017_3;8;17;3;1;6;0.46875;0.02655243359540012;0.4932391826923077;0.48779296875
Pieza_08_foto017_4;8;17;4;1;6;0.3655133928571429;0.021510069971896376;0.4911458333333333;0.4872767857142857
Pieza_08_foto17_0;8;17;0;1;4;0.398046875;0.010063230979046985;0.5094339622641509;0.5085495283018868
Pieza_08_foto17_1;8;17;1;1;4;0.5171875;0.011520251283748931;0.505638266509434;0.5021373820754716
Pieza_08_foto17_2;8;17;2;2;5;0.5100911458333334;-0.011927097178404726;0.5102914663461539;0.5050330528846154
Pieza_08_foto17_3;8;17;3;2;6;0.3646763392857143;0.011907424237377652;0.5006206191588785;0.4987952686915888
Pieza_08_foto17_4;8;17;4;2;11;0.4270833333333333;-0.034131971838056094;0.492431640625;0.4861537388392857
Pieza_08_foto018_0;8;18;0;2;6;0.6096540178571429;0.01776613091555672;0.5074776785714286;0.4977306547619048
Pieza_08_foto018_1;8;18;1;2;8;0.3669704861111111;-0.016964136813186283;0.4892130160550458;0.4849842316513762
Pieza_08_foto018_2;8;18;2;2;6;0.501953125;0.0046970578999270965;0.4907738095238095;0.4865327380952381
Pieza_08_foto018_3;8;18;3;2;6;0.3984375;-0.022878791545643352;0.484375;0.480110378440367
Pieza_08_foto018_4;8;18;4;2;8;0.5347222222222222;0.014331233744410619;0.4890769675925926;0.4830367476851852
Pieza_08_foto18_0;8;18;0;2;7;0.589111328125;0.01353125817270194;0.5020427178899083;0.4913990825688073
Pieza_08_foto18_1;8;18;1;1;6;0.4076450892857143;-0.02279990847560211;0.5078480113636363;0.5041548295454545
Pieza_08_foto18_2;8;18;2;1;5;0.4938151041666667;0.006365793993175928;0.5093524639423077;0.5045823317307693
Pieza_08_foto18_3;8;18;3;2;9;0.384765625;-0.02423141723557519;0.5080656828703703;0.5030020254629629
Pieza_08_foto18_4;8;18;4;1;5;0.6360677083333334;0.0169833832616189;0.5383938626126126;0.5276956644144144
Pieza_08_foto019_0;8;19;0;1;5;0.4254557291666667;-0.00042200616542006095;0.4816592261904762;0.4788690476190477
Pieza_08_foto019_1;8;19;1;1;5;0.4225260416666667;-0.00432119942758039;0.4865089699074074;0.4848813657407408
Pieza_08_foto019_2;8;19;2;2;7;0.401611328125;0.01640277384179025;0.4784598214285714;0.4752232142857143
Pieza_08_foto019_3;8;19;3;2;11;0.630859375;-0.03509513993971094;0.4964192708333333;0.4809389467592592
Pieza_08_foto019_4;8;19;4;3;56;0.5984786184210527;-0.21778901063894568;0.5174005681818182;0.43993506493506496
Pieza_08_foto19_0;8;19;0;3;57;0.5945245150862069;-0.1885311379731599;0.5100953733766234;0.4245637175324675
Pieza_08_foto19_1;8;19;1;2;9;0.54296875;-0.028985079767723538;0.4995699541284404;0.4862026949541284
Pieza_08_foto19_2;8;19;2;2;6;0.5237165178571429;-0.00797457587070554;0.5018229166666667;0.4969122023809524
Pieza_08_foto19_3;8;19;3;1;5;0.4729817708333333;-0.004237595432429225;0.4985259433962264;0.4937352594339622
Pieza_08_foto19_4;8;19;4;1;4;0.436328125;-0.001025524156791249;0.4970982142857143;0.4943080357142857
Pieza_10_foto0104_0;10;104;0;2;17;0.3679470486111111;-0.04677517042306156;0.4674145299145299;0.4492521367521368
Pieza_10_foto0104_1;10;104;1;2;10;0.2935014204545455;0.022145987552020043;0.4618172860360361;0.458861204954955
Pieza_10_foto0104_2;10;104;2;2;14;0.291796875;-0.018067650586341636;0.4813329646017699;0.47231056415929207
Pieza_10_foto0104_3;10;104;3;2;7;0.460205078125;0.00795312547817774;0.4518110795454545;0.4487571022727273
Pieza_10_foto0104_4;10;104;4;2;24;0.824609375;0.06728494361082607;0.4343039772727273;0.3607954545454545
Pieza_10_foto104_0;10;104;0;2;26;0.7902922453703703;0.06507450662330154;0.44199916294642855;0.3701171875
Pieza_10_foto104_1;10;104;1;2;8;0.5023871527777778;0.005967739979248972;0.4692034040178572;0.4626116071428572
Pieza_10_foto104_2;10;104;2;3;14;0.3729166666666667;0.0010732518501128923;0.4832342367256637;0.4736587389380531
Pieza_10_foto104_3;10;104;3;2;10;0.4208096590909091;0.02405344664797411;0.4832488738738739;0.4803279842342342
Pieza_10_foto104_4;10;104;4;3;18;0.423828125;-0.01994338764427192;0.4716386554621849;0.4508928571428572
Pieza_12_foto024_3;12;24;3;1;6;0.3830915178571429;-0.005607505371136915;0.4192494877049181;0.4168801229508197
Pieza_12_foto024_4;12;24;4;2;15;0.3927001953125;-0.05042568121904405;0.3612399193548387;0.35622479838709675
Pieza_12_foto24_0;12;24;0;2;9;0.49375;-0.021815359138894642;0.4654551630434783;0.4577785326086957
Pieza_12_foto24_1;12;24;1;1;6;0.3203125;-0.01148176437671297;0.4255186449579832;0.4232865021008403
Pieza_12_foto025_2;12;25;2;3;21;0.5248579545454546;-0.056604444768754376;0.4273492517605634;0.41780369718309857
Pieza_12_foto025_3;12;25;3;3;22;0.40896739130434784;-0.005947116735114389;0.4590650826446281;0.44292355371900827
Pieza_12_foto049_3;12;49;3;1;7;0.38671875;-0.0010739416305231213;0.4284274193548387;0.4256552419354839
Pieza_12_foto49_0;12;49;0;2;21;0.7696200284090909;-0.029843741464806176;0.4774422860360361;0.4199394707207208
Pieza_12_foto49_1;12;49;1;2;8;0.3745659722222222;-0.0128233832897717;0.48828125;0.4839807912844037
Pieza_12_foto074_0;12;74;0;3;17;0.3594835069444444;0.011705195666396176;0.4654551630434783;0.4526494565217392
Pieza_12_foto074_1;12;74;1;2;23;0.4351399739583333;-0.048926493570272386;0.49541015625;0.4860677083333334
Pieza_12_foto074_2;12;74;2;2;11;0.4619140625;-0.013557284197124571;0.4695870535714286;0.4584612165178572
Pieza_12_foto074_3;12;74;3;2;10;0.5372869318181818;0.024094652606159127;0.4760879088785047;0.4663040303738318
Pieza_12_foto74_4;12;74;4;3;16;0.3654641544117647;0.009158071595668563;0.4760142543859649;0.4631304824561404
Pieza_12_foto095_0;12;95;0;2;5;0.541015625;-0.014825724766459504;0.4568536931818182;0.4548295454545455
Pieza_12_foto095_1;12;95;1;2;6;0.4913504464285714;-0.01772066914082169;0.4854805424528302;0.4794737617924528
Pieza_12_foto095_2;12;95;2;3;10;0.4092684659090909;0.02271948539898092;0.467701099537037;0.4579716435185186
Pieza_12_foto095_3;12;95;3;3;13;0.556640625;-0.024854457486366586;0.4938766891891892;0.4846213400900901
Pieza_12_foto95_0;12;95;0;3;20;0.6846168154761905;-0.03310784375193741;0.4952059659090909;0.460653409090909
Pieza_12_foto95_1;12;95;1;2;12;0.5920973557692307;-0.019993478464133112;0.5064522879464286;0.4923618861607143
Pieza_12_foto95_2;12;95;2;2;10;0.4811789772727273;0.025414559807291712;0.4802224099099099;0.4694186373873874
Pieza_12_foto95_3;12;95;3;2;7;0.5;-0.01632337352545751;0.500221108490566;0.4906397405660378
Pieza_12_foto95_4;12;95;4;2;16;0.8253676470588235;-0.0016559433430323955;0.4739701704545455;0.4264204545454545
Pieza_12_foto096_0;12;96;0;2;17;0.8342013888888888;-0.0013137326380307382;0.4727266328828829;0.4250422297297297
Pieza_12_foto096_1;12;96;1;2;7;0.459228515625;-0.026756436837384386;0.4924430490654206;0.4870765186915888
Pieza_12_foto096_2;12;96;2;3;12;0.5375600961538461;0.02754190056740877;0.5044247787610621;0.4900442477876106
Pieza_12_foto096_3;12;96;3;3;11;0.5704752604166666;-0.01765029472625012;0.5123521959459459;0.5016539977477478
Pieza_12_foto096_4;12;96;4;2;19;0.69013671875;-0.031184788756907274;0.5239009533898306;0.49609375
Pieza_12_foto96_1;12;96;1;2;11;0.5789388020833334;-0.014062498623698459;0.5227207568807339;0.5063790137614679
Pieza_12_foto96_2;12;96;2;2;12;0.5154747596153846;0.025826871322611904;0.5152762276785714;0.5017787388392857
Pieza_12_foto96_3;12;96;3;2;6;0.39536830357142855;-0.020108460154680458;0.5073702830188679;0.5037588443396226
Pieza_12_foto96_4;12;96;4;3;37;0.9305098684210528;0.04017548797356851;0.5473758012820513;0.4041132478632479
Pieza_12_foto0146_1;12;146;1;2;12;0.5193810096153846;-0.04220558098440318;0.5070452008928571;0.4949776785714286
Pieza_12_foto0146_4;12;146;4;3;53;0.6966869212962963;-0.124153130405871;0.5332167832167832;0.44367351398601396
Pieza_12_foto146_0;12;146;0;3;55;0.69189453125;-0.14330667765460953;0.5497089460784313;0.45912479575163395
Pieza_12_foto146_3;12;146;3;2;11;0.5657552083333334;-0.03743666546138427;0.5156598772321429;0.5003836495535714
Pieza_12_foto0490_0;12;490;0;2;9;0.4560546875;-0.010855265045029924;0.4438733552631579;0.435546875
Pieza_12_foto0490_1;12;490;1;1;2;0.501953125;0.005118901543951041;0.4305366847826087;0.4305366847826087
Pieza_12_foto0490_2;12;490;2;1;7;0.548828125;0.01301925064211836;0.4341336382113821;0.4293381605691057
Pieza_12_foto0490_3;12;490;3;1;6;0.5217633928571429;-0.022984213733702345;0.4281948678861789;0.4240027947154472
Pieza_12_foto0490_4;12;490;4;2;15;0.513671875;-0.0410189492794735;0.4090122767857143;0.39888392857142857
Pieza_12_foto490_0;12;490;0;2;8;0.5868055555555556;-0.03003753220498552;0.469140625;0.4578776041666667
Pieza_12_foto490_1;12;490;1;1;6;0.4743303571428572;-0.02471867833195433;0.4558293269230769;0.4515224358974359
Pieza_12_foto490_2;12;490;2;2;7;0.510009765625;0.007509962458246646;0.4461003151260504;0.43822216386554624
Pieza_12_foto490_3;12;490;3;1;2;0.4010416666666667;0.006907411655827992;0.4365828804347826;0.4365828804347826
Pieza_12_foto490_4;12;490;4;2;16;0.2736672794117647;-0.02780441227799197;0.4122936320754717;0.4019752358490566
Pieza_12_foto0509_0;12;509;0;1;6;0.4547991071428572;-0.014322995690963156;0.43763354700854706;0.4342948717948718
Pieza_12_foto0509_1;12;509;1;1;6;0.5259486607142857;-0.011080003418144843;0.42028709349593496;0.41603150406504064
Pieza_12_foto0509_2;12;509;2;1;3;0.36865234375;-0.0020459395742329213;0.4712053571428572;0.4712053571428572
Pieza_12_foto0509_3;12;509;3;1;3;0.32470703125;-0.008287732410706034;0.4573153409090909;0.4573153409090909
Pieza_12_foto0509_4;12;509;4;2;9;0.4828125;-0.03436817172955245;0.4718191964285714;0.4665876116071429
Pieza_12_foto509_0;12;509;0;1;7;0.54931640625;-0.02661399782260136;0.4815058075221239;0.4720340154867257
Pieza_12_foto509_1;12;509;1;1;4;0.419921875;-0.005923457321006236;0.4694538288288289;0.4683628941441442
Pieza_12_foto509_2;12;509;2;1;3;0.40673828125;-0.0016094574787082186;0.4915427791262136;0.4900257888349514
Pieza_12_foto509_3;12;509;3;1;5;0.51171875;-0.010890494113526902;0.4697524889380531;0.4633918694690266
Pieza_12_foto509_4;12;509;4;1;6;0.4963727678571429;-0.014988561884429537;0.4533567266949153;0.4491525423728814
Pieza_12_foto0525_0;12;525;0;1;4;0.5078125;0.00542933338998725;0.4260395144628099;0.4251678719008264
Pieza_12_foto0525_1;12;525;1;1;3;0.43603515625;0.005770462164299973;0.4302153716216216;0.4302153716216216
Pieza_12_foto0525_2;12;525;2;1;7;0.49951171875;-0.026246803724521317;0.4643903459821429;0.4609026227678572
Pieza_12_foto0525_3;12;525;3;1;4;0.50703125;-0.014156443924556446;0.4319911858974359;0.4293870192307692
Pieza_12_foto0525_4;12;525;4;1;8;0.3274739583333333;-0.03070027227847755;0.43447690217391305;0.42890625
Pieza_12_foto525_0;12;525;0;1;9;0.389453125;-0.037785161812749546;0.4220655487804878;0.4135861280487805
Pieza_12_foto525_1;12;525;1;1;4;0.54609375;-0.01469726161464234;0.4835353387850467;0.4792640186915888
Pieza_12_foto525_2;12;525;2;1;7;0.569091796875;-0.027070760246099543;0.4915892454954955;0.4805391328828829
Pieza_12_foto525_3;12;525;3;1;3;0.4423828125;0.006168554287167671;0.453369140625;0.4526018415178572
Pieza_12_foto525_4;12;525;4;1;3;0.54150390625;0.001181286787918288;0.4695025802752293;0.4654529816513762
Pieza_12_foto0540_0;12;540;0;1;5;0.3248697916666667;-0.00762176217279146;0.4524616745283019;0.451503537735849
Pieza_12_foto0540_1;12;540;1;3;12;0.3855168269230769;-0.0048969107899922894;0.4476626016260163;0.4406758130081301
Pieza_12_foto0540_2;12;540;2;2;12;0.5048076923076923;0.04809966576729683;0.4791891163793103;0.466662176724138
Pieza_12_foto0540_3;12;540;3;1;4;0.371875;-0.019559713919932237;0.4567026869158878;0.454366238317757
Pieza_12_foto0540_4;12;540;4;1;7;0.353271484375;-0.03318483905045638;0.4621803977272727;0.4591619318181818
Pieza_12_foto540_0;12;540;0;1;6;0.3705357142857143;-0.026447873403457663;0.4778284143518519;0.4742838541666667
Pieza_12_foto540_1;12;540;1;1;4;0.3734375;-0.01952238226639497;0.4710648148148148;0.46875
Pieza_12_foto540_2;12;540;2;2;12;0.5234375;0.04605651670035895;0.4941915760869565;0.4810801630434783
Pieza_12_foto540_3;12;540;3;2;13;0.4560546875;-0.004414465442036652;0.4652777777777778;0.4533253205128205
Pieza_12_foto540_4;12;540;4;1;5;0.353515625;-0.012594190594162755;0.4774553571428571;0.4754092261904762
Pieza_12_foto0541_0;12;541;0;1;8;0.4116753472222222;-0.03156077754457544;0.4740435163551402;0.4692610981308411
Pieza_12_foto0541_1;12;541;1;3;16;0.7198988970588235;0.02652969858090293;0.486328125;0.4529389880952381
Pieza_12_foto0541_2;12;541;2;1;3;0.4111328125;-0.0023612538563699444;0.4728422619047619;0.4728422619047619
Pieza_12_foto0541_3;12;541;3;1;3;0.49609375;-0.008475414641295587;0.4424087389380531;0.4424087389380531
Pieza_12_foto0541_4;12;541;4;1;5;0.4993489583333333;-0.017988234168920657;0.4228277439024391;0.4195248983739837
Pieza_12_foto541_0;12;541;0;1;5;0.4599609375;-0.01665694981454523;0.4838273948598131;0.4773656542056075
Pieza_12_foto541_1;12;541;1;1;3;0.39892578125;-0.013378711418847548;0.4526452850877193;0.4487047697368421
Pieza_12_foto541_2;12;541;2;1;3;0.56787109375;-0.001961590786851015;0.4883928571428571;0.4819196428571429
Pieza_12_foto541_3;12;541;3;3;17;0.7164713541666666;0.02315561558874862;0.5076844262295082;0.4679495389344263
Pieza_12_foto541_4;12;541;4;1;8;0.4229600694444444;-0.030730455642773637;0.4891131365740741;0.4849898726851852
Pieza_12_foto0557_0;12;557;0;1;4;0.62265625;0.0058696436732026715;0.460620777027027;0.4560458896396397
Pieza_12_foto0557_1;12;557;1;1;3;0.44287109375;-0.008416862053669611;0.483275182038835;0.483275182038835
Pieza_12_foto0557_2;12;557;2;1;1;0.4130859375;-0.003234855568753316;0.4837682038834951;0.4837682038834951
Pieza_12_foto0557_3;12;557;3;1;5;0.3460286458333333;-0.019403907656749705;0.4865327380952381;0.4856770833333333
Pieza_12_foto0557_4;12;557;4;1;8;0.3661024305555556;-0.02934782742042135;0.4622747747747748;0.4579814189189189
Pieza_12_foto557_0;12;557;0;1;7;0.429443359375;-0.024444281939335958;0.4859019886363637;0.4814275568181818
Pieza_12_foto557_1;12;557;1;1;5;0.3649088541666667;-0.01911478029294274;0.5018794221698113;0.4993366745283019
Pieza_12_foto557_2;12;557;2;1;1;0.451171875;-0.001403576164321832;0.4942354368932039;0.4942354368932039
Pieza_12_foto557_3;12;557;3;1;3;0.4208984375;-0.0049103723253021295;0.4921116504854369;0.4885087985436893
Pieza_12_foto557_4;12;557;4;1;4;0.587109375;0.009163581687267464;0.4810112847222222;0.4778284143518519
Pieza_12_foto0558_0;12;558;0;1;3;0.3720703125;-0.0035369618396481023;0.4675202546296297;0.4675202546296297
Pieza_12_foto0558_1;12;558;1;2;11;0.3650716145833333;-0.04844996051430255;0.4857352120535714;0.4797712053571429
Pieza_12_foto0558_2;12;558;2;3;13;0.4952566964285714;0.04041762289300474;0.4866168478260869;0.4731657608695653
Pieza_12_foto0558_3;12;558;3;1;4;0.383984375;-0.015113994260646253;0.4759783878504673;0.4730578271028038
Pieza_12_foto0558_4;12;558;4;1;7;0.540283203125;-0.024536255427552042;0.3784656954887218;0.37476503759398494
Pieza_12_foto558_0;12;558;0;1;5;0.5419921875;-0.018429188786600725;0.4836011202830189;0.4775206367924528
Pieza_12_foto558_1;12;558;1;1;4;0.45234375;-0.014704264348077985;0.4931087853773585;0.49012382075471705
Pieza_12_foto558_2;12;558;2;3;12;0.5186298076923077;0.03971914908330721;0.4979440789473684;0.4819078947368421
Pieza_12_foto558_3;12;558;3;2;10;0.3987926136363637;-0.04252192852208962;0.4946986607142857;0.4869210379464286
Pieza_12_foto558_4;12;558;4;1;3;0.3720703125;-0.0033131380020239823;0.4857753537735849;0.4838222287735849
Pieza_12_foto0576_0;12;576;0;2;4;0.390234375;0.00504950226036287;0.3708866003787879;0.36955492424242425
Pieza_12_foto0576_1;12;576;1;3;21;0.4484197443181818;-0.07572462142815944;0.34653033088235297;0.3281709558823529
Pieza_12_foto0576_2;12;576;2;3;45;0.39482846467391297;-0.07981964244101993;0.4358063811188811;0.4220388986013986
Pieza_12_foto0576_3;12;576;3;3;41;0.4057849702380952;0.2211830277251481;0.39493371212121214;0.3615293560606061
Pieza_12_foto0576_4;12;576;4;2;11;0.3251953125;-0.042352437692897385;0.3656745158450704;0.3616857394366197
Pieza_12_foto576_0;12;576;0;2;11;0.4095052083333333;-0.039377487239132;0.40413287213740456;0.3957538167938932
Pieza_12_foto576_1;12;576;1;3;39;0.400048828125;0.22059923621529404;0.39820218373493976;0.36342243975903615
Pieza_12_foto576_2;12;576;2;3;46;0.3949468085106383;-0.07902185177009842;0.4424099392361111;0.4280598958333333
Pieza_12_foto576_3;12;576;3;3;21;0.3880504261363637;-0.06440985834585955;0.33841911764705884;0.3239200367647059
Pieza_12_foto576_4;12;576;4;1;2;0.4251302083333333;-0.0019828689346690805;0.4605724299065421;0.4605724299065421
Pieza_12_foto0592_0;12;592;0;1;3;0.26025390625;-0.01244204937195388;0.41361053719008267;0.41361053719008267
Pieza_12_foto0592_1;12;592;1;1;3;0.3408203125;-0.009569137924633004;0.4613755841121495;0.4613755841121495
Pieza_12_foto0592_2;12;592;2;1;4;0.52265625;-0.011675225561798959;0.4725818452380952;0.4702008928571429
Pieza_12_foto0592_3;12;592;3;2;11;0.3932291666666667;-0.04484401618064966;0.4626507675438597;0.4573053728070176
Pieza_12_foto0592_4;12;592;4;2;26;0.2673611111111111;-0.0870989445835068;0.4391121031746032;0.4264632936507937
Pieza_12_foto592_0;12;592;0;1;4;0.466796875;0.006651673710570965;0.4715301238738739;0.4699817004504505
Pieza_12_foto592_1;12;592;1;2;10;0.3941761363636364;-0.043370876523211616;0.463960597826087;0.4566576086956522
Pieza_12_foto592_2;12;592;2;1;4;0.588671875;-0.007847552230297417;0.4590371621621622;0.4545326576576577
Pieza_12_foto592_3;12;592;3;1;4;0.379296875;-0.013380655589353016;0.4241861979166667;0.42239583333333336
Pieza_12_foto592_4;12;592;4;1;4;0.340234375;-0.015476209276250331;0.4156634221311475;0.41502305327868855
Pieza_12_foto0593_0;12;593;0;3;31;0.301025390625;0.07571563448483586;0.4286057692307692;0.4176382211538461
Pieza_12_foto0593_1;12;593;1;2;12;0.5866887019230769;-0.033352371956108656;0.413125;0.39953125
Pieza_12_foto0593_2;12;593;2;2;8;0.4526909722222222;0.030833143163832018;0.391326904296875;0.3836669921875
Pieza_12_foto0593_3;12;593;3;1;6;0.3431919642857143;-0.022952346505800404;0.42975983796296297;0.4270833333333333
Pieza_12_foto0593_4;12;593;4;2;37;0.3330078125;-0.09553752825908324;0.4391907649253731;0.4164237406716418
Pieza_12_foto593_0;12;593;0;2;10;0.578125;-0.034339965802543185;0.4293817934782609;0.4173573369565217
Pieza_12_foto593_1;12;593;1;2;8;0.439453125;-0.029496245546635682;0.4032689144736841;0.398608826754386
Pieza_12_foto593_2;12;593;2;2;10;0.4788707386363637;0.040712188966009165;0.39288330078125;0.382659912109375
Pieza_12_foto593_3;12;593;3;2;14;0.5751302083333333;-0.03952263251544665;0.4066806102362205;0.39040969488188976
Pieza_12_foto593_4;12;593;4;3;18;0.46875;0.06133156412168224;0.43153125;0.418125
Pieza_12_foto0611_0;12;611;0;2;28;0.3055630387931034;0.11224567055914136;0.4314630681818182;0.4088245738636364
Pieza_12_foto0611_1;12;611;1;1;4;0.564453125;0.0037163337584078734;0.4133003048780488;0.4108549288617886
